20 35 35.00494 0
20 36 35.99309 0
20 37 36.98587 0
20 38 37.976318 0
20 39 38.9707197 0
20 40 39.96259098 96.941
20 41 40.96227806 0
20 42 41.95861801 0.647
20 43 42.9587666 0.135
20 44 43.9554818 2.086
20 45 44.9561866 0
20 46 45.9536926 0.004
20 47 46.954546 0
20 48 47.952534 0.187
20 49 48.955674 0
20 50 49.957519 0
20 51 50.9615 0
20 52 51.9651 0
20 53 52.97005 0
20 54 53.97435 0
20 55 54.98055 0
20 56 55.98557 0
20 57 56.99236 0
21 36 36.01492 0
21 37 37.00305 0
21 38 37.9947 0
21 39 38.98479 0
21 40 39.977967 0
21 41 40.96925113 0
21 42 41.96551643 0
21 43 42.9611507 0
21 44 43.9594028 0
21 45 44.9559119 100
21 46 45.9551719 0
21 47 46.9524075 0
21 48 47.952231 0
21 49 48.950024 0
21 50 49.952188 0
21 51 50.953603 0
21 52 51.95668 0
21 53 52.95961 0
21 54 53.96326 0
21 55 54.96824 0
21 56 55.97287 0
21 57 56.97779 0
21 58 57.98371 0
21 59 58.98922 0
21 60 59.99571 0
22 38 38.00977 0
22 39 39.00161 0
22 40 39.9905 0
22 41 40.98315 0
22 42 41.973031 0
22 43 42.968522 0
22 44 43.9596901 0
22 45 44.9581256 0
22 46 45.9526316 8.25
22 47 46.9517631 7.44
22 48 47.9479463 73.72
22 49 48.94787 5.41
22 50 49.9447912 5.18
22 51 50.946615 0
22 52 51.946897 0
22 53 52.94973 0
22 54 53.95105 0
22 55 54.95527 0
22 56 55.9582 0
22 57 56.96399 0
22 58 57.96697 0
22 59 58.97293 0
22 60 59.97676 0
22 61 60.9832 0
22 62 61.98749 0
22 63 62.99442 0
23 40 40.01109 0
23 41 40.99978 0
23 42 41.99123 0
23 43 42.98065 0
23 44 43.97411 0
23 45 44.965776 0
23 46 45.9602005 0
23 47 46.9549089 0
23 48 47.9522537 0
23 49 48.9485161 0
23 50 49.9471585 0.250
23 51 50.9439595 99.750
23 52 51.9447755 0
23 53 52.944338 0
23 54 53.94644 0
23 55 54.94723 0
23 56 55.95053 0
23 57 56.95256 0
23 58 57.95683 0
23 59 58.96021 0
23 60 59.96503 0
23 61 60.96848 0
23 62 61.97378 0
23 63 62.97755 0
23 64 63.98347 0
23 65 64.98792 0
24 42 42.00643 0
24 43 42.99771 0
24 44 43.98555 0
24 45 44.97964 0
24 46 45.968359 0
24 47 46.9629 0
24 48 47.954032 0
24 49 48.9513357 0
24 50 49.9460442 4.345
24 51 50.9447674 0
24 52 51.9405075 83.789
24 53 52.9406494 9.501
24 54 53.9388804 2.365
24 55 54.9408397 0
24 56 55.9406531 0
24 57 56.943613 0
24 58 57.94435 0
24 59 58.94859 0
24 60 59.95008 0
24 61 60.95472 0
24 62 61.95661 0
24 63 62.96186 0
24 64 63.96441 0
24 65 64.97016 0
24 66 65.97338 0
24 67 66.97955 0
25 44 44.00687 0
25 45 44.99451 0
25 46 45.98672 0
25 47 46.9761 0
25 48 47.96852 0
25 49 48.959618 0
25 50 49.9542382 0
25 51 50.9482108 0
25 52 51.9455655 0
25 53 52.9412901 0
25 54 53.9403589 0
25 55 54.9380451 100
25 56 55.9389049 0
25 57 56.9382854 0
25 58 57.93998 0
25 59 58.94044 0
25 60 59.94291 0
25 61 60.94465 0
25 62 61.94843 0
25 63 62.95024 0
25 64 63.95425 0
25 65 64.95634 0
25 66 65.96108 0
